	TCGA-A6-2671-01A	TCGA-A6-2675-01A	TCGA-A6-2678-01A	TCGA-A6-2679-01A	TCGA-A6-2680-01A	TCGA-A6-2671-11A	TCGA-A6-2675-11A	TCGA-A6-2678-11A	TCGA-A6-2679-11A	TCGA-A6-2680-11A
MAP7D3	0.874482173052624	1.2889084902338401	0.42158364411626503	0.34534700637622995	0.8653723198237591	0.95838893983914	1.5476406062805501	1.0769686860682601	1.06860305137111	0.9282032458223091
MAP9	0.364484244367486	0.940530035016952	0.38900643573575	0.0280286512842415	0.137648083156697	0.48006427127162105	1.38821282359776	0.40907510937230795	0.54370243172735	0.454961628873755
MAPK1	3.0548754908194304	3.6543901614947303	4.15623582201212	2.70103505417027	3.22492678974071	4.03378394860619	4.07234843643542	3.95494815179909	3.9413800269891697	3.7587787690714003
MAPK10	0.20768099048536398	0.311633659752037	0.188562150232146	0.0746478069198799	0.177570937905632	0.603682339129249	1.01573696401085	0.771247726976764	0.5854701390064211	0.6786353294966179
MAPK11	1.5331222140551102	1.30475578161185	0.9866196405572851	1.3512851765206497	1.0510659396776099	1.17029703659499	1.5062266201203602	0.9925230663462751	1.29805876356756	1.13346538705247
MAPK12	0.496963684236724	0.4924678712929171	0.158787117694011	0.5100149956822531	0.430951117217386	0.442282191620555	0.49825908411832603	0.460872381637448	0.490009050949803	0.43763205905353597
MAPK13	4.51386284955937	4.74903179003671	4.68662238430624	5.08760129151483	4.874609501948219	5.2265135875806905	4.24611283736966	5.22607921235381	4.9289383087665595	5.2634361791795
MAPK14	3.69515673281412	3.74188814373716	4.02628461706775	3.06534829317863	3.91662122958655	3.61778842740659	3.72437350285729	3.8151378811020202	3.5274629024784905	3.5301426106050497
MAPK15	3.16103545291968	1.90961474512784	0.556712252076496	1.80806490334555	1.31859752417951	0.113944384641378	0.169334054262697	0.102944297418223	0.11010181650617899	0.16620553226045
MAPK1IP1L	2.53090157264408	3.4645036322349103	3.3102206437273995	2.4918208100835897	2.96952577833252	3.6786371373972497	3.95627463981044	3.63609326305481	3.69023413868576	3.79684430564946
MAPK3	6.02807522312667	4.91689345299924	5.10769126315024	6.72265091007046	6.488652287958139	6.745023491945701	5.63480435410629	6.25926397314175	6.36178819017537	6.69038182895663
MAPK6	2.04980754144114	2.84991748675448	3.7540866316769703	1.3660407141985402	3.0855002495602997	4.0440948948708	3.77284581386944	4.09266992784221	4.25161394541044	4.7728786425089
MAPK7	2.4490546110544704	2.17663736347415	1.4546623792078102	2.63614746146959	2.2177962046352597	2.93507951542861	2.71058129276343	2.6790085978221603	2.87143644458896	2.6034257910607703
MAPK8	1.51128694387891	2.05519756067041	2.30220626318228	0.91395873650948	1.46644831531174	2.0405003533441497	2.20682846668959	2.17667282077485	1.93058083995556	2.69115197629996
MAPK8IP1	2.7679060119303296	1.4028018423997801	0.9708212610312231	1.31625517408115	1.3193505595404098	1.4364786129297098	2.22046479077212	1.31682116341817	1.39923339445661	1.67212180108091
MAPK8IP2	1.77169603058595	0.523235217000925	0.128168095407461	1.00081937181574	0.53682472598965	0.8365196475729642	1.0519991176963102	0.424156838664383	0.8381836498319091	0.788434041568035
MAPK8IP3	2.85148437624623	2.7080383212135697	1.5972004700506202	3.18464265902509	3.2195580563381805	2.0194432111129297	2.1899863793766103	2.21560423405937	2.27973981872644	2.26642538767054
MAPK9	2.4077789333948596	2.50471491614629	2.87054256172936	3.0353780005746502	2.8954778296053703	2.8981834707151197	2.99788808132744	2.71556360704037	2.77001026141029	2.8245040520469504
MAPKAP1	4.413334593985191	3.67851684095651	3.95105046354056	3.3434761016503103	3.99598281496853	3.92579747570881	4.22838363074187	3.6427868265482997	3.6586599948810297	3.78986269446716
MAPKAPK2	4.6749852527393605	4.98114473334839	4.6540421015952	5.87625143402694	5.6500851463137005	5.190283292758879	5.10324153186796	4.78446240465489	5.218738849525599	5.12860591265343
MAPKAPK3	5.08396648454708	4.1109800382943	4.35419880922493	4.8995890259730706	4.65967446374464	3.88617289318234	3.56095368316029	3.86746617730971	3.82715601983957	3.812223476286
MAPKAPK5	2.3270108548154	2.08212710089582	2.6494960057829	1.77885711228338	2.33855891819621	2.0699546385882397	1.88672194680011	2.15254557053477	1.95907593814033	2.04768866324072
MAPKAPK5-AS1	2.7564636776249	2.99009209485695	3.5333913128341	2.92622935202802	3.3222571324692005	3.14911987013508	2.91021691845929	3.37423782837292	3.0383989220552303	2.7846129679124396
MAPKBP1	1.25058711568223	1.4596655553032198	0.5588491460346279	1.50011754290633	1.4234502324093	1.2835930236209299	1.8389768975053602	1.32819928974714	1.31191686040843	2.68511152656749
MAPRE1	6.50132152209984	6.1094268819531	6.103463637690671	5.7279461736298005	6.1374913326797	5.656388243745071	6.27047614857052	5.39385242412384	5.48906818033553	5.36217260996052
MAPRE2	2.58901215930472	3.28892792389346	3.1312925131645097	1.76122067729105	2.92188082265436	3.26771064544788	3.5600886133059704	3.3749487384191603	3.31858813574327	3.1631880380476405
MAPRE3	2.45172303359706	2.96370819316814	2.11052384733458	3.49796606990057	3.11512204261701	2.89309021470736	3.0089434758783997	2.89317119387429	3.3118055644774698	1.50004797051918
MAPT	0.14327702782088	0.20051956954239397	0.0164717283893487	0.0	0.0588014829947144	0.519821719860135	1.19879910079703	0.399778583556445	0.47492503040140294	0.5022439321184791
MARC1	1.56244133008667	1.20240603163019	1.52056950820842	2.041075323166	2.37310188994608	2.0892811780955203	1.61831314901198	1.53260389948566	2.72395454176316	1.2128730469970601
MARC2	1.6148977736427	1.77575557054074	2.8052985306438196	3.2062512516417794	2.50958695752854	3.29394121044585	3.1025288171797003	3.4745907425531204	3.1355429995965	5.149980850680441
MARCH1	0.530886620738113	0.8888337851364151	0.708928481181602	0.0	0.23195499004914	0.49918593533470007	0.5164525754439651	1.01632832808561	1.07142258846708	0.52470492669609
MARCH2	3.94991014161454	3.58633327337102	3.05280291418159	4.76077712098832	3.78492095586097	4.508452570728839	5.0806806460280995	3.5525600750817206	4.025149550398339	4.35809716483638
MARCH3	2.1072629385912602	1.91781650617553	2.74623878702727	3.55287322588429	2.50869397507347	3.08964348316993	2.7306497687087297	2.5312363236699	2.4872899541169	1.52632383728914
MARCH5	2.4581550919241204	3.18160181834802	3.0876187603548098	2.35792647501527	2.8844011115239305	3.17986526998125	2.96170062788255	3.2931282821608	2.97345456668607	3.43187787207137
MARCH6	3.0733766372886095	3.4416126477609597	3.23866266347375	2.68048549091589	3.3076002643564504	3.4448959633682503	3.4825440595807002	3.8042283681591296	3.4388431472260295	4.26265143524183
MARCH7	2.70149090256853	3.24547971118328	3.0353405199047403	1.4103287955258101	2.67505143556648	3.3559655215623905	3.79710003391012	3.57691327581594	3.25593824178441	3.4054120455214
MARCH8	2.45428668718911	2.8543180647507103	2.4485358811874	1.7042819187987102	1.7702135306031002	3.6775721936757404	3.26359956251238	3.95522655086271	3.8326245955114198	4.6086080758798795
MARCH9	2.7198044040492304	2.5662357520995696	2.6777303322687303	3.86156335812204	2.6884604285383498	2.10416136332052	1.95784615510297	2.1862474953667	1.9893695452509201	2.0117457709547297
MARCKS	4.63957830353713	5.994311819692731	4.75750731857958	4.946412624091701	4.11894043259024	6.78179522385417	6.226263564862079	6.365775649317981	6.55299216623891	5.387602221439001
MARCKSL1	8.42986409523305	7.474817076189019	7.84966958234313	9.22461522230319	7.32466893190415	7.11135033666688	6.5832181642245695	6.67800351428619	6.65664752694048	5.302605060849809
MARCO	2.27982575208223	3.0466775181178702	1.32180989827074	0.809159698406891	0.17369993822641902	1.4675890911366498	2.63021883840752	1.58438224299422	1.87183294922899	0.182200545060464
MARK1	0.258693547308061	0.39459913187209794	1.63227948210457	0.0897044012644038	0.469529082411056	0.8698003264540329	1.63820507164662	0.932324092028223	0.785732673544282	0.838934382644499
MARK2	3.5575075834625	4.34522445965689	3.79477330647534	4.56513543260881	4.46883936527305	4.7921319563684905	4.44784235631728	4.565696974334469	4.69845983138108	4.31469134915103
MARK3	2.44703715227052	2.64801447955077	2.28141768382865	2.45294503936604	2.68708968634993	2.59378320727483	2.82655909677388	2.6832029820857595	2.66677400852093	2.7863381117403
MARK4	2.81090879367032	2.04882695536761	1.64021641036755	2.6942607128154	2.2519275395705898	2.30799392414029	2.44030767529651	2.15963306953867	2.02838753993016	2.1133270709709997
MARS	4.99900872878347	3.8496560201726298	4.06168100749185	4.54075756759538	4.92491435191524	3.4062546971801604	3.80384050336989	3.1339140254243	3.6595611613809105	3.15258736875678
MARS2	3.2886593358229304	2.8116292184700002	3.39538431959152	3.12304669028661	3.2726369784045803	2.6088554282737997	2.3724434651996003	2.69275561349809	2.4272600093743	1.7619898412342598
MARVELD1	4.1915349787431	4.39165207857389	3.14381154282291	3.78703098458464	3.10598457618527	4.81810454002642	4.82834797916075	4.64321003323473	4.02246183456873	3.42641163243414
MARVELD2	2.8304120110624	2.3755741838699103	3.8385152762759103	2.61079088116508	3.29647594913787	3.2816759072824704	2.76082020002748	3.5324853029564305	3.32140991916141	3.3991200912734003
MARVELD3	1.8850847824233299	2.85708729282003	3.16907639465428	2.4527628908135397	2.6886633429812203	4.205011182110541	3.1447482891401703	3.9194656687333196	4.15983062220784	4.27710757235353
MASP1	0.688884967318394	0.44896153325021104	0.0696558931114619	0.0	0.169459763214306	2.01228006183903	3.97484863253516	1.2205451593968502	0.29592415946967604	0.9432651009536321
MASP2	0.352846165792488	0.27022838198322	0.293593934425766	0.0	0.196615156463679	0.347868618488871	0.4618480831789029	0.5879234645281751	0.195497791938233	0.396163610042753
MAST1	0.573895038634038	0.148847212580073	0.27476102070658803	0.42841757228858895	0.10386347849162401	0.337071351759263	0.40552834673047294	0.20709548485266702	0.36362875778928005	0.266356783168914
MAST2	3.57538455218228	3.7726859589355497	3.4977822720373304	2.8826335066895497	3.66368775366134	4.8745584923745	4.19166398108198	4.6914716615147904	5.005891467160009	5.21802507861711
MAST3	2.36980686704836	2.5084742064064	1.7562023283105002	2.52274159299177	2.4327827678599703	3.19744625005354	2.5708657883542405	3.26897039006176	3.41581781019585	3.1036235583994003
MAST4	0.7178171103714459	1.24344946942872	1.5200018776768798	0.794184599138613	0.786638552948723	1.28623655696256	1.95765891027426	1.59628870639195	1.3745803107432	1.70677987432136
MASTL	2.3832365155486803	1.86130141644677	2.82125699410482	1.07082226196304	2.00130246657753	1.6280823412703502	1.4406936311223602	1.6265700845384699	1.92495832966783	2.15809632528754
MAT1A	0.5288359218606339	0.23042123166636103	1.4620594511667202	2.25310228265777	0.163686575623551	0.12301050949551	0.131950574469044	0.0921626693684142	0.273787465015184	0.0217193634947286
MAT2A	5.61059556773349	5.1897746570123395	5.6109547283981005	4.20971790749636	5.1522644387713	4.6192701354842	5.48886873316222	4.88607026349172	4.84611440267801	5.03036051556582
MAT2B	3.78044858561809	4.30132130384647	4.89942991876896	4.0512292851285	3.7795931699865495	4.4422954814916	4.11678655825233	4.51034557747142	4.50018369967011	4.80825888593621
MATK	0.8168529394879369	1.46485199951891	0.557429104549147	1.25379406103369	0.56732436399832	1.03869904965249	0.7223983309440981	1.2492558659108002	2.07322510264169	1.15996139632668
MATN1-AS1	0.6300765667161	0.442309739934503	0.258031727478433	0.229858232155305	0.234228562011082	0.24176552280201	0.199909803485948	0.307597929198201	0.33663714225308694	0.3488614366122931
MATN2	3.03679901278404	2.47528739107221	3.01033569821763	1.3384485810501898	2.87016299600959	3.6100364845559003	4.63165453544152	4.745826842419411	3.7716188794616197	6.160116939907559
MATN3	0.88034968531872	1.5831992184035302	0.43472879689802296	0.832018728307855	0.46874396897298204	0.19220595663911802	0.5219942943467829	0.25047073832668	0.126787540636825	0.201124688004972
MATR3	0.203761822944288	0.29771589230150297	0.170129320583903	0.0625090486032865	0.19296359625892698	0.22734292471817497	0.381304454888021	0.293932822097777	0.252053320218447	0.231848313635614
MAU2	3.09730162524827	3.0196718856187403	2.36470802438078	2.69427009397546	2.78560569223996	2.6795663718100498	2.7547271323571496	2.87027570742776	2.6562537200997998	2.76850347935409
MAVS	4.247825841578471	3.96954826409926	3.89014657715771	4.16559415926002	4.4141022221673	4.296553968241501	4.3021545170622595	4.48287450546335	4.32179256625062	3.3834532357787697
MAX	3.58132379791724	4.15616150239652	3.4349998825035297	3.3965823976390497	3.6086367282304104	4.442057056564559	4.09768264925023	4.12895810973932	4.32324893463475	4.82571209153123
MAZ	5.7327735389585595	4.26530585232719	4.06386042726281	5.698406851942379	5.78765706589311	5.35717990348887	4.53342353296656	5.08419821672424	4.8060332787391	4.064267242709501
MB	0.275372482004623	0.9793621974698872	1.3587695848163701	1.02990866226593	1.39831429692484	2.4711019847130697	1.3028132888161998	2.45709673102102	3.24574680233988	2.15689303920229
MB21D1	0.6224855316524821	1.59284875851626	1.9430102658872699	1.4844975935702198	0.9944415595375429	0.622330458686938	1.1271304544614298	0.7680886838654449	1.2501550732762399	0.679609715490112
MB21D2	0.7840872133126949	1.90055877694792	0.937811735673864	1.3196860087412	2.37459782294121	1.24196254973408	1.9109194593719199	1.51784503695992	1.04703959060404	3.51977498030644
MBD1	3.01556061705243	3.07972807844672	2.64763253308509	3.1697432959689302	3.11491413235976	3.26103104885567	3.5261210557483	3.3387012509375205	3.24146897682008	3.32457795466719
MBD2	3.2610137464927997	3.5181469345987404	3.48044806198501	3.12858218143209	3.37120907028688	3.9610930241682296	3.81343887612446	4.00663170110107	3.9489911241396403	3.8751432532188796
MBD3	3.9019375800850296	2.8136855312717404	2.7720693705762702	3.9671913177320803	3.23923325178131	3.3609616767917205	3.2363553223223995	2.87159050185571	3.3572972594852595	3.05786526977802
MBD4	2.78155368042117	3.0529636479923496	3.69439297610915	1.6898867512301698	2.59606209632475	3.00001505611698	3.04862219397348	3.20994052023476	3.25514649586609	3.17348444014585
MBD5	0.9058434667045749	0.9474279256148709	0.622519631003195	0.394816373416489	0.745451117817211	0.8712137128633821	1.4958478936934598	0.98732154862921	0.8091792904418829	0.9501618802109421
MBD6	4.08142380280254	3.67904540671731	3.5983660921809304	3.8651076060424	4.09037060876567	3.70462681098343	3.4366003499232205	3.97764647217902	3.6456547482690604	3.5710856516115803
MBIP	1.5337559967868302	2.37201385635981	2.24026466929145	1.6573721836814401	1.4262358743457602	2.2220452166552405	2.66051380655977	2.40643515800408	2.071046020843	3.10913576811154
MBLAC1	1.27914021411076	0.9958894452569971	0.8003822841460321	4.01368543908313	1.4885601998974898	1.52682570309758	1.0636234050259499	1.11242282048578	1.82309787081063	1.24952435911813
MBLAC2	1.09625312813121	1.1077044475066102	1.54282631738102	1.0506300297751	1.26190634854902	1.05113568470688	1.5627244959883402	1.32955103656372	0.955578845633433	1.07794600585173
MBNL1	2.9237285534789597	3.61830268028782	3.80670610275638	1.72076229944365	3.10032437744092	4.3008617979806605	4.9852325902877	4.26171556674599	4.15972586473487	4.573691353662451
MBNL1-AS1	0.5361117724879639	0.4917410211147729	0.6859856051396189	0.178788820337858	0.5032651095105309	1.99517512153561	3.33847913400105	1.3623489884659699	1.1027355596011998	1.8787190703003702
MBNL2	3.53582165898636	3.6616776136697	4.05703816063402	1.76866186158583	3.86557769397255	3.41834446596847	4.3507042180485	3.5699441393149605	3.25913164382002	3.88670289409351
MBNL3	0.9448924117406009	1.54440791665483	1.9588227970394	0.58353954932131	1.73689375260234	2.4704050306319103	1.87741756956491	2.4420271326050402	2.1436820330149	2.20267234278894
MBOAT1	2.6638327273227302	2.94025550802253	3.03571569734671	3.0967020357529904	4.10941691142055	4.17970728353131	3.24808551726252	4.432623018278259	4.47469153551582	3.260011016355
MBOAT2	1.7213794818066201	3.2340846764252	1.47499404795133	1.00520166183605	1.4822865777981897	2.59758091198092	2.7363514846091497	2.9906779588612302	2.39085142414529	1.6379149354491698
MBOAT7	4.86551829467997	4.17987413776369	4.54180460485657	5.09709329970898	4.717915068149639	5.169588583888929	4.42639048150863	4.83769706753619	4.795024994242691	5.03021992445842
MBP	1.8668398862813003	1.50382611068607	1.77731564271553	0.9650179425357992	1.75466215291668	2.1654584744723304	2.12105947609829	2.36035227314412	2.2937891351760697	2.38559679056396
MBTD1	1.34223235365098	2.40482879591925	2.122541781521	0.311845203012088	1.49375113766167	1.91509991659495	1.82864322268563	2.3728248240579797	1.72949617876672	2.1816237749815
MBTPS1	3.3499853253755294	3.90665775141191	3.2219062156119103	3.5432747359127905	3.84345189576451	3.96764461502621	3.92656416360325	3.97661777329795	3.79557924687885	3.7213518521452795
